case_id,suite,agent,role,eval_type,scoring_method,language,course_slug,lesson_key,lesson_title,input,reference,must_include,must_not_include,minimum_score,critical,metadata
tutor-chess-foundations-010-et-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,chess-foundations,chess-foundations:010,Ratsu: L-kujuline hüpe,"{""question"":""Esita mulle tunni „Ratsu: L-kujuline hüpe” kohta üks lühike kontrollküsimus, kuid ära vasta sellele veel."",""lesson_title"":""Ratsu: L-kujuline hüpe"",""lesson_content"":""# Ratsu: L-kujuline hüpe\n\nRatsu liigub **L-kujuliselt**: kaks ruutu ühes sirges suunas ja siis ühe ruudu kõrvale. Ta on ainus malend, kes saab teistest üle hüpata.\n\nLaua keskel võib ratsul olla kaheksa valikut, serva lähedal vähem. Ratsu vahetab iga käiguga ruudu värvi: heledalt tumedale või tumedalt heledale.\n\nÜtle vaadates rütmi: „kaks ja siis üks“. Loenda ratsu ruudust, mitte kõrvalruudust."",""curriculum_context"":{""program_code"":""chess-foundations"",""canonical_language"":""en"",""outcome_codes"":[],""excluded_scope"":[]}}","# Ratsu: L-kujuline hüpe

Ratsu liigub **L-kujuliselt**: kaks ruutu ühes sirges suunas ja siis ühe ruudu kõrvale. Ta on ainus malend, kes saab teistest üle hüpata.

Laua keskel võib ratsul olla kaheksa valikut, serva lähedal vähem. Ratsu vahetab iga käiguga ruudu värvi: heledalt tumedale või tumedalt heledale.

Ütle vaadates rütmi: „kaks ja siis üks“. Loenda ratsu ruudust, mitte kõrvalruudust.",[],[],3,false,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Lipud ja ratsud"",""catalogue_source"":""chess""}"
tutor-ee-grade-8-chemistry-p01-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P01,"Ese, materjal ja aine","{""question"":""Selgita tunni „Ese, materjal ja aine” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Ese, materjal ja aine"",""lesson_content"":""# Ese, materjal ja aine\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-01**.\n\n## Põhiidee\n\nAine on materjali keemiline koostisosa; üks ese võib koosneda mitmest ainest.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Ese ja aine tähendavad alati sama asja.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-01""],""excluded_scope"":[]}}",Aine on materjali keemiline koostisosa; üks ese võib koosneda mitmest ainest.,[],"[""Ese ja aine tähendavad alati sama asja.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p01-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P01,"Object, material and substance","{""question"":""Ask me one short check-for-understanding question about 'Object, material and substance', but do not reveal the answer yet."",""lesson_title"":""Object, material and substance"",""lesson_content"":""# Object, material and substance\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-01**.\n\n## Key idea\n\nA substance is a chemical constituent of a material; one object may contain several substances.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“An object and a substance always mean the same thing.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-01""],""excluded_scope"":[]}}",A substance is a chemical constituent of a material; one object may contain several substances.,[],"[""An object and a substance always mean the same thing.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p02-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P02,Ohumärgid ja ohutu valik,"{""question"":""Selgita tunni „Ohumärgid ja ohutu valik” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Ohumärgid ja ohutu valik"",""lesson_content"":""# Ohumärgid ja ohutu valik\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-02**.\n\n## Põhiidee\n\nOhupiktogramm hoiatab kindla ohu eest ning juhib kaitsemeetme valikut.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Tundmatu kemikaali nuusutamine on ohutu viis selle määramiseks.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-02""],""excluded_scope"":[]}}",Ohupiktogramm hoiatab kindla ohu eest ning juhib kaitsemeetme valikut.,[],"[""Tundmatu kemikaali nuusutamine on ohutu viis selle määramiseks.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p02-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P02,Hazard symbols and safe choices,"{""question"":""Ask me one short check-for-understanding question about 'Hazard symbols and safe choices', but do not reveal the answer yet."",""lesson_title"":""Hazard symbols and safe choices"",""lesson_content"":""# Hazard symbols and safe choices\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-02**.\n\n## Key idea\n\nA hazard pictogram warns of a specific hazard and guides the protective action.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Smelling an unknown chemical is a safe identification method.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-02""],""excluded_scope"":[]}}",A hazard pictogram warns of a specific hazard and guides the protective action.,[],"[""Smelling an unknown chemical is a safe identification method.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p03-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P03,Laborivahendite ABC,"{""question"":""Selgita tunni „Laborivahendite ABC” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Laborivahendite ABC"",""lesson_content"":""# Laborivahendite ABC\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-03**.\n\n## Põhiidee\n\nMõõtesilinder sobib vedeliku ruumala mõõtmiseks; keeduklaas ei ole täppismõõteriist.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Kõiki anumaid kasutatakse sama otstarbega.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-03""],""excluded_scope"":[]}}",Mõõtesilinder sobib vedeliku ruumala mõõtmiseks; keeduklaas ei ole täppismõõteriist.,[],"[""Kõiki anumaid kasutatakse sama otstarbega.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p03-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P03,Essential laboratory equipment,"{""question"":""Ask me one short check-for-understanding question about 'Essential laboratory equipment', but do not reveal the answer yet."",""lesson_title"":""Essential laboratory equipment"",""lesson_content"":""# Essential laboratory equipment\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-03**.\n\n## Key idea\n\nA measuring cylinder measures liquid volume; a beaker is not a precision instrument.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“All vessels are used for the same purpose.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-03""],""excluded_scope"":[]}}",A measuring cylinder measures liquid volume; a beaker is not a precision instrument.,[],"[""All vessels are used for the same purpose.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p04-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P04,Vaatlusest järelduseni,"{""question"":""Selgita tunni „Vaatlusest järelduseni” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Vaatlusest järelduseni"",""lesson_content"":""# Vaatlusest järelduseni\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-04**.\n\n## Põhiidee\n\nVaatlus kirjeldab märgatut; järeldus seob tõendid uurimisküsimusega.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Järeldus on sama mis mõõdetud arv.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-04""],""excluded_scope"":[]}}",Vaatlus kirjeldab märgatut; järeldus seob tõendid uurimisküsimusega.,[],"[""Järeldus on sama mis mõõdetud arv.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p04-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P04,From observation to conclusion,"{""question"":""Ask me one short check-for-understanding question about 'From observation to conclusion', but do not reveal the answer yet."",""lesson_title"":""From observation to conclusion"",""lesson_content"":""# From observation to conclusion\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-04**.\n\n## Key idea\n\nAn observation describes what was detected; a conclusion links evidence to the question.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“A conclusion is the same as a measured number.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-04""],""excluded_scope"":[]}}",An observation describes what was detected; a conclusion links evidence to the question.,[],"[""A conclusion is the same as a measured number.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p05-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P05,"Osakesed, aatomid ja molekulid","{""question"":""Selgita tunni „Osakesed, aatomid ja molekulid” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Osakesed, aatomid ja molekulid"",""lesson_content"":""# Osakesed, aatomid ja molekulid\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-05**.\n\n## Põhiidee\n\nElement koosneb sama prootonite arvuga aatomitest; molekul koosneb seotud aatomitest.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Iga aineosake on nähtav palja silmaga.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-05""],""excluded_scope"":[]}}",Element koosneb sama prootonite arvuga aatomitest; molekul koosneb seotud aatomitest.,[],"[""Iga aineosake on nähtav palja silmaga.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p05-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P05,"Particles, atoms and molecules","{""question"":""Ask me one short check-for-understanding question about 'Particles, atoms and molecules', but do not reveal the answer yet."",""lesson_title"":""Particles, atoms and molecules"",""lesson_content"":""# Particles, atoms and molecules\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-05**.\n\n## Key idea\n\nAn element consists of atoms with the same proton number; a molecule contains bonded atoms.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Every particle of matter is visible to the naked eye.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-05""],""excluded_scope"":[]}}",An element consists of atoms with the same proton number; a molecule contains bonded atoms.,[],"[""Every particle of matter is visible to the naked eye.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p06-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P06,Elemendi nimi ja sümbol,"{""question"":""Selgita tunni „Elemendi nimi ja sümbol” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Elemendi nimi ja sümbol"",""lesson_content"":""# Elemendi nimi ja sümbol\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-06**.\n\n## Põhiidee\n\nKeemiline sümbol algab suure tähega ja võimalik teine täht on väike, näiteks Na.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Sümboli mõlemad tähed kirjutatakse suurelt.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-06""],""excluded_scope"":[]}}","Keemiline sümbol algab suure tähega ja võimalik teine täht on väike, näiteks Na.",[],"[""Sümboli mõlemad tähed kirjutatakse suurelt.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p06-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P06,Element names and symbols,"{""question"":""Ask me one short check-for-understanding question about 'Element names and symbols', but do not reveal the answer yet."",""lesson_title"":""Element names and symbols"",""lesson_content"":""# Element names and symbols\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-06**.\n\n## Key idea\n\nA chemical symbol starts with a capital and any second letter is lowercase, for example Na.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Both letters of a symbol are uppercase.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-06""],""excluded_scope"":[]}}","A chemical symbol starts with a capital and any second letter is lowercase, for example Na.",[],"[""Both letters of a symbol are uppercase.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p07-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P07,Kuidas lugeda valemit,"{""question"":""Selgita tunni „Kuidas lugeda valemit” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Kuidas lugeda valemit"",""lesson_content"":""# Kuidas lugeda valemit\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-07**.\n\n## Põhiidee\n\nValemis H₂O näitab alaindeks 2 kahte vesinikuaatomit; hapniku järel puuduv arv tähendab ühte.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Alaindeks näitab molekulide arvu klassiruumis.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-07""],""excluded_scope"":[]}}",Valemis H₂O näitab alaindeks 2 kahte vesinikuaatomit; hapniku järel puuduv arv tähendab ühte.,[],"[""Alaindeks näitab molekulide arvu klassiruumis.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p07-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P07,How to read a formula,"{""question"":""Ask me one short check-for-understanding question about 'How to read a formula', but do not reveal the answer yet."",""lesson_title"":""How to read a formula"",""lesson_content"":""# How to read a formula\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-07**.\n\n## Key idea\n\nIn H₂O the subscript 2 means two hydrogen atoms; no number after oxygen means one.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“A subscript shows how many molecules are in the classroom.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-07""],""excluded_scope"":[]}}",In H₂O the subscript 2 means two hydrogen atoms; no number after oxygen means one.,[],"[""A subscript shows how many molecules are in the classroom.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p08-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P08,Alaindeks ja kordaja,"{""question"":""Selgita tunni „Alaindeks ja kordaja” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Alaindeks ja kordaja"",""lesson_content"":""# Alaindeks ja kordaja\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-08**.\n\n## Põhiidee\n\nKordaja 2 valemi ees tähendab kahte osakest; alaindeks kuulub aine valemi sisse.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Tasakaalustamisel muudetakse aine alaindekseid.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-08""],""excluded_scope"":[]}}",Kordaja 2 valemi ees tähendab kahte osakest; alaindeks kuulub aine valemi sisse.,[],"[""Tasakaalustamisel muudetakse aine alaindekseid.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p08-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P08,Subscripts and coefficients,"{""question"":""Ask me one short check-for-understanding question about 'Subscripts and coefficients', but do not reveal the answer yet."",""lesson_title"":""Subscripts and coefficients"",""lesson_content"":""# Subscripts and coefficients\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-08**.\n\n## Key idea\n\nA coefficient 2 before a formula means two particles; a subscript belongs inside the formula.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Balancing changes a substance's subscripts.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-08""],""excluded_scope"":[]}}",A coefficient 2 before a formula means two particles; a subscript belongs inside the formula.,[],"[""Balancing changes a substance's subscripts.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
